scheme,village,month,month_lab,period_recent,period_base,variable,mean_recent,mean_base,delta,pct_change,p_welch,hedges_g,ci_low,ci_high,n_recent,n_base
nearest1,Mandena,9,Sep,2018-2022,2003-2007,ssrd_MJ_day,-4.00000000000036e-07,6.39999999999999e-06,-6.80000000000003e-06,-106.250000000001,0.309393926724077,-0.626695484653012,-1.76e-05,4.39999999999995e-06,5,5
nearest1,Mandena,9,Sep,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,9,Sep,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,9,Sep,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,tmean_c,21.1333870967742,21.5246505376344,-0.391263440860214,-1.81774584528616,0.391800691743845,-0.531189207996547,-1.14892943548387,0.273824596774193,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,tmax_c,25.8967741935484,26.6754838709677,-0.778709677419357,-2.91919607226644,0.122378369884075,-0.986737886683302,-1.5703064516129,-0.00903225806451857,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,tmin_c,17.1961290322581,17.2451612903226,-0.0490322580645177,-0.284324728769182,0.933431965905083,-0.0499071427134628,-1.02572580645161,0.948870967741935,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,rh_mean,82.0315080195892,80.3387766183278,1.69273140126141,2.10699175729699,0.230501549417729,0.745458093195699,-0.572453841261457,3.90995820056157,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,vpd_kpa,0.521976889056595,0.598233911882489,-0.0762570228258944,-12.7470244182469,0.136063737352878,-0.99870580061491,-0.150385552364714,0.00061629508790886,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,ssrd_MJ_day,4.60000000000001e-06,2.80000000000003e-06,1.79999999999998e-06,64.2857142857129,0.762082614824612,0.179267222319783,-8.20000000000001e-06,1.17949999999998e-05,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,tmean_c,21.1333870967742,21.1920430107527,-0.0586559139784946,-0.276782724292948,0.892649610605911,-0.0809737330099372,-0.838483870967743,0.605711021505372,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,tmax_c,25.8967741935484,26.1090322580645,-0.212258064516131,-0.812967950777147,0.594216433125332,-0.318968197042361,-0.912887096774195,0.408387096774195,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,tmin_c,17.1961290322581,17.138064516129,0.0580645161290327,0.338804396928176,0.919974189382253,0.0601971170342387,-0.947564516129033,1.03862903225806,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,rh_mean,82.0315080195892,81.8487028687928,0.18280515079644,0.223345202048572,0.862311151150596,0.102446384630798,-1.64887469419765,1.94351040935297,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,vpd_kpa,0.521976889056595,0.541846436141955,-0.0198695470853606,-3.66700706326231,0.5391108983362,-0.368695865110846,-0.0719239261096997,0.0347344856304173,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,ssrd_MJ_day,4.60000000000001e-06,-4.00000000000005e-07,5.00000000000001e-06,-1249.99999999999,0.385608379024594,0.524812064828599,-4.4e-06,1.47949999999999e-05,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,wbgt28_h,0,0.2,-0.2,-100,0.373900966300059,-0.571250157965901,-0.6,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,tmean_c,21.1333870967742,20.4390053763441,0.694381720430108,3.39733616017235,0.157421818419669,0.930200592801238,-0.0686700268817184,1.42774663978494,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,tmax_c,25.8967741935484,25.0761290322581,0.820645161290319,3.27261500463104,0.0746089242471278,1.18540680844685,0.105225806451613,1.45612903225807,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,tmin_c,17.1961290322581,16.5412903225806,0.654838709677417,3.95881274620694,0.316679389312493,0.617441412176352,-0.440564516129033,1.696,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,rh_mean,82.0315080195892,82.5109358759035,-0.479427856314246,-0.581047652926038,0.68043140593283,-0.244093857471899,-2.45690513171064,1.49104830611427,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,vpd_kpa,0.521976889056595,0.48843779993569,0.0335390891209049,6.86660392076961,0.317651061930958,0.614803505191759,-0.0177393518767665,0.090955505842672,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,ssrd_MJ_day,4.60000000000001e-06,-2.19999999999999e-06,6.8e-06,-309.09090909091,0.190259742752966,0.818924731182798,-1.19999999999996e-06,1.52000000000001e-05,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,10,Oct,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,tmean_c,22.92325,23.0054722222222,-0.0822222222222209,-0.357402888443203,0.768604592944918,-0.17535952085267,-0.552661805555556,0.36686388888889,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,tmax_c,27.96,28.248,-0.288,-1.0195412064571,0.375268876509614,-0.549208965839558,-0.785233333333334,0.282633333333334,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,tmin_c,18.9933333333333,18.8413333333333,0.151999999999997,0.806736961290766,0.767516315367176,0.176517416893617,-0.802266666666666,0.969283333333335,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,rh_mean,80.4105645109631,80.1225410417717,0.288023469191401,0.359478700308869,0.882286568468891,0.087539531468675,-2.95245677044957,3.61762702563225,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,vpd_kpa,0.636085540370575,0.657913170371082,-0.0218276300005067,-3.31770680136944,0.737330188647073,-0.199609417424957,-0.130269625971822,0.0879388174100871,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,ssrd_MJ_day,2.00000000000004e-06,1.03999999999999e-05,-8.39999999999991e-06,-80.7692307692303,0.089374091690113,-1.13544183585945,-1.59999999999999e-05,-1.20500000000005e-06,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,wbgt28_h,0,0.2,-0.2,-100,0.373900966300059,-0.571250157965901,-0.6,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,tmean_c,22.92325,22.6155277777778,0.307722222222221,1.36066787937,0.323314592500847,0.604142697212123,-0.191867361111112,0.82305347222222,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,tmax_c,27.96,27.46,0.5,1.82083029861617,0.16882413689205,0.904160588947608,-0.181299999999998,0.943333333333332,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,tmin_c,18.9933333333333,18.944,0.0493333333333332,0.260416666666666,0.926747429166844,0.0544679896736744,-0.882583333333332,0.902533333333331,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,rh_mean,80.4105645109631,83.6630192249465,-3.25245471398334,-3.88756555060295,0.175097001874105,-0.866520846260681,-7.06850559737878,0.441987232724811,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,vpd_kpa,0.636085540370575,0.527932517812194,0.108153022558382,20.4861452760248,0.184730829152154,0.85476655877707,-0.0201314331260834,0.227824777321882,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,ssrd_MJ_day,2.00000000000004e-06,3.40000000000003e-06,-1.39999999999999e-06,-41.1764705882347,0.772408707470397,-0.172639237838417,-9.40000000000007e-06,6.80000000000013e-06,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,wbgt28_h,0,0.4,-0.4,-100,0.373900966300059,-0.571250157965901,-1.2,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,tmean_c,22.92325,22.1991666666667,0.724083333333333,3.26175907504035,0.0319004597803084,1.63407556337,0.246436805555554,1.14693263888889,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,tmax_c,27.96,26.9506666666667,1.00933333333333,3.74511453025281,0.000383793024606463,3.37006322050241,0.70335,1.29065,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,tmin_c,18.9933333333333,18.39,0.603333333333332,3.28076853362334,0.251727131177129,0.733093102031924,-0.235333333333333,1.42728333333333,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,rh_mean,80.4105645109631,82.1221350711179,-1.71157056015474,-2.08417688930338,0.261435894529522,-0.69464320067684,-4.18384477353803,0.902966281279559,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,vpd_kpa,0.636085540370575,0.558128517580549,0.0779570227900266,13.9675756271988,0.109313702555968,1.03568235356252,-0.00284165746699548,0.151243777255408,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,ssrd_MJ_day,2.00000000000004e-06,2.99999999999993e-06,-9.99999999999894e-07,-33.3333333333306,0.839569662870512,-0.120698625379791,-8.99499999999982e-06,7.60000000000025e-06,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,wbgt28_h,0,0.2,-0.2,-100,0.373900966300059,-0.571250157965901,-0.6,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,11,Nov,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Mandena,12,Dec,2018-2022,2013-2017,tmean_c,23.6804032258065,23.845,-0.164596774193548,-0.690277937486047,0.573958857081507,-0.34346604961037,-0.623027553763439,0.319125,5,5
nearest1,Mandena,12,Dec,2018-2022,2013-2017,tmax_c,28.7470967741936,28.7767741935484,-0.0296774193548401,-0.103129764146718,0.941242568184634,-0.0440999276913989,-0.733516129032255,0.619354838709679,5,5
nearest1,Mandena,12,Dec,2018-2022,2013-2017,tmin_c,19.9864516129032,20.1632258064516,-0.176774193548386,-0.876715835279809,0.548539730163093,-0.360069395902643,-0.634838709677421,0.354725806451613,5,5
nearest1,Mandena,12,Dec,2018-2022,2013-2017,rh_mean,83.0116275907078,83.7539229389474,-0.742295348239679,-0.88628128951139,0.636605424003476,-0.285984968876454,-3.18611204274532,1.8513114393385,5,5
nearest1,Mandena,12,Dec,2018-2022,2013-2017,vpd_kpa,0.579550781378392,0.558336914574986,0.0212138668034054,3.79947416150224,0.702462162035324,0.229958601081477,-0.0754323924839178,0.110586173892835,5,5
nearest1,Mandena,12,Dec,2018-2022,2013-2017,ssrd_MJ_day,5.60000000000004e-06,8.6e-06,-2.99999999999995e-06,-34.883720930232,0.56827260253067,-0.341930444116974,-1.13949999999999e-05,6.60000000000011e-06,5,5
